user,item,rating
1700,1416,5.0
3279,1416,5.0
2860,1416,5.0
2278,1416,5.0
3244,1416,4.0
3118,1416,5.0
4800,1416,4.0
3902,1416,5.0
3552,1416,5.0
312,1416,5.0
2731,1416,5.0
565,1416,5.0
666,1416,5.0
1039,1416,5.0
1347,1416,5.0
2794,1416,5.0
4801,1416,5.0
437,1416,5.0
64,1416,5.0
1801,1416,4.0
2458,1416,5.0
1968,1416,5.0
1435,1416,5.0
1744,1416,5.0
272,1416,5.0
795,1416,5.0
2740,1416,4.0
3618,1416,5.0
2742,1416,5.0
4802,1416,5.0
679,1416,5.0
1871,1416,5.0
1196,1416,5.0
3176,1416,5.0
3463,1416,3.0
811,1416,5.0
1957,1416,5.0
1827,1416,4.0
1351,1416,5.0
1716,1416,5.0
2074,1416,5.0
395,1416,4.0
4496,1416,5.0
906,1416,5.0
4102,1416,5.0
4540,1416,5.0
2957,1416,5.0
4355,1416,5.0
34,1416,4.0
4203,1416,5.0
1805,1416,5.0
693,1416,5.0
1879,1416,5.0
847,1416,5.0
599,1416,4.0
1760,1416,5.0
2130,1416,5.0
2920,1416,5.0
854,1416,5.0
2930,1416,4.0
1761,1416,5.0
331,1417,5.0
2339,1417,5.0
3367,1417,4.0
234,1417,5.0
37,1417,4.0
4534,1418,5.0
3577,1418,4.0
1901,1418,4.0
4400,1418,5.0
1106,1418,5.0
234,1418,5.0
498,1419,5.0
3508,1419,5.0
2586,1419,4.0
2337,1419,5.0
2004,1419,5.0
326,1419,5.0
3074,1419,5.0
1379,1419,5.0
3685,1419,5.0
329,1419,5.0
4731,1419,5.0
460,1419,5.0
1118,1419,5.0
3396,1420,5.0
225,1420,4.0
1183,1420,5.0
1092,1420,5.0
957,1420,5.0
2135,1420,4.0
1734,1420,2.0
3518,1420,4.0
251,1420,5.0
476,1420,4.0
4165,1420,5.0
1523,1420,4.0
157,1420,5.0
374,1420,5.0
774,1420,4.0
659,1420,5.0
563,1420,5.0
1527,1420,4.0
4478,1420,5.0
779,1420,5.0
4388,1420,5.0
1633,1420,4.0
4000,1420,5.0
3522,1420,5.0
4115,1420,5.0
1990,1420,5.0
1097,1420,3.0
21,1420,5.0
4044,1420,3.0
861,1420,3.0
433,1420,5.0
784,1420,5.0
59,1420,5.0
568,1420,4.0
61,1420,4.0
4648,1420,5.0
2782,1420,5.0
4367,1420,4.0
1815,1420,4.0
3224,1420,5.0
709,1420,5.0
264,1420,4.0
151,1420,5.0
3341,1420,4.0
1434,1420,5.0
438,1420,3.0
2568,1420,3.0
4250,1420,4.0
791,1420,5.0
161,1420,4.0
265,1420,4.0
4697,1420,4.0
3333,1420,3.0
2611,1420,4.0
2612,1420,4.0
268,1420,4.0
514,1420,3.0
4327,1420,4.0
4686,1420,4.0
673,1420,5.0
273,1420,3.0
573,1420,5.0
2922,1420,5.0
3190,1420,4.0
4732,1420,3.0
1745,1420,4.0
3965,1420,3.0
3818,1420,4.0
574,1420,5.0
899,1420,5.0
3527,1420,4.0
1103,1420,5.0
2893,1420,5.0
518,1420,3.0
577,1420,5.0
1747,1420,3.0
3934,1420,4.0
1050,1420,5.0
3820,1420,4.0
1105,1420,5.0
2223,1420,4.0
1871,1420,4.0
389,1420,5.0
528,1420,4.0
73,1420,3.0
3966,1420,4.0
391,1420,5.0
4097,1420,3.0
811,1420,5.0
2822,1420,3.0
3915,1420,3.0
994,1420,5.0
12,1420,5.0
286,1420,5.0
2631,1420,5.0
4783,1420,4.0
1106,1420,5.0
4191,1420,5.0
2590,1420,4.0
2569,1420,5.0
2591,1420,3.0
1352,1420,3.0
1107,1420,5.0
288,1420,4.0
3625,1420,5.0
584,1420,1.0
4133,1420,4.0
2122,1420,4.0
398,1420,4.0
362,1420,4.0
4183,1420,4.0
4102,1420,5.0
3347,1420,4.0
4492,1420,1.0
684,1420,5.0
2619,1420,5.0
3409,1420,5.0
3601,1420,4.0
3563,1420,4.0
1205,1420,5.0
643,1420,4.0
292,1420,5.0
4268,1420,1.0
1834,1420,5.0
402,1420,5.0
1423,1420,5.0
688,1420,3.0
689,1420,4.0
1208,1420,3.0
3231,1420,4.0
2234,1420,4.0
407,1420,3.0
408,1420,5.0
3937,1420,5.0
3487,1420,4.0
3668,1420,5.0
593,1420,5.0
2918,1420,5.0
2841,1420,5.0
4581,1420,5.0
3921,1420,4.0
3444,1420,4.0
4016,1420,4.0
2334,1420,5.0
3455,1420,5.0
596,1420,5.0
4120,1420,4.0
598,1420,4.0
842,1420,2.0
652,1420,5.0
4187,1420,4.0
421,1420,4.0
4803,1420,5.0
2128,1420,4.0
4804,1420,3.0
1115,1420,5.0
4084,1420,4.0
1558,1420,4.0
3669,1420,4.0
850,1420,2.0
3631,1420,5.0
4188,1420,5.0
1234,1420,5.0
2771,1420,2.0
496,1420,4.0
854,1420,5.0
602,1420,5.0
698,1420,5.0
654,1420,4.0
1761,1420,5.0
2976,1420,5.0
2726,1420,5.0
2753,1420,5.0
264,1421,5.0
4805,1421,5.0
2544,1421,5.0
132,1421,4.0
4806,1421,1.0
502,1422,5.0
4807,1422,5.0
1303,1422,3.0
3635,1422,1.0
3614,1422,4.0
1311,1422,1.0
3658,1422,5.0
4229,1422,5.0
517,1422,5.0
386,1422,5.0
2559,1422,5.0
1666,1422,5.0
4805,1422,5.0
3192,1422,4.0
353,1422,4.0
132,1422,5.0
3732,1422,5.0
502,1423,5.0
4807,1423,5.0
1954,1423,5.0
3394,1423,1.0
1311,1423,1.0
2559,1423,5.0
3192,1423,4.0
353,1423,3.0
132,1423,5.0
4806,1423,2.0
297,1423,5.0
1033,1423,3.0
502,1424,5.0
1303,1424,3.0
3635,1424,2.0
1002,1424,5.0
3658,1424,4.0
517,1424,5.0
3192,1424,4.0
132,1424,5.0
2111,1424,5.0
296,1424,5.0
3000,1424,5.0
3732,1424,5.0
497,1425,4.0
2340,1425,5.0
3835,1425,5.0
926,1425,4.0
251,1425,5.0
3882,1425,5.0
4447,1425,5.0
55,1425,5.0
3104,1425,4.0
2018,1425,4.0
4339,1425,5.0
2832,1425,5.0
374,1425,5.0
3139,1425,5.0
3596,1425,5.0
778,1425,4.0
20,1425,5.0
4612,1425,4.0
433,1425,5.0
2905,1425,3.0
568,1425,5.0
2372,1425,4.0
2117,1425,5.0
4213,1425,5.0
23,1425,5.0
270,1425,5.0
2403,1425,5.0
25,1425,5.0
796,1425,5.0
3955,1425,5.0
1154,1425,5.0
120,1425,5.0
679,1425,5.0
4263,1425,5.0
4034,1425,5.0
1438,1425,4.0
197,1425,5.0
486,1425,5.0
294,1425,5.0
2320,1425,4.0
297,1425,5.0
298,1425,5.0
3166,1425,5.0
317,1425,5.0
182,1425,5.0
1681,1425,3.0
2265,1425,5.0
3383,1425,5.0
1041,1425,4.0
2130,1425,4.0
3310,1425,4.0
923,1425,3.0
1986,1425,4.0
3573,1425,5.0
3687,1426,4.0
2407,1426,1.0
2194,1426,4.0
2668,1426,5.0
4808,1426,1.0
4156,1426,5.0
55,1427,5.0
793,1427,4.0
2043,1427,5.0
1997,1427,5.0
1041,1427,5.0
3972,1428,5.0
3841,1428,5.0
3552,1428,5.0
1741,1428,5.0
1817,1428,5.0
4761,1428,1.0
4202,1428,5.0
139,1428,5.0
1006,1428,4.0
2364,1428,5.0
3505,1428,5.0
2908,1428,5.0
49,1428,5.0
1652,1429,5.0
706,1429,4.0
316,1429,5.0
1076,1429,5.0
4494,1429,4.0
3744,1430,5.0
2455,1430,4.0
2288,1430,4.0
1320,1430,1.0
4357,1430,5.0
2511,1430,5.0
961,1431,4.0
1817,1431,5.0
978,1431,5.0
2919,1431,5.0
4357,1431,5.0
4233,1431,1.0
3541,1431,5.0
2724,1431,4.0
1041,1431,4.0
4086,1432,2.0
773,1432,5.0
960,1432,5.0
868,1432,5.0
24,1432,5.0
3045,1432,5.0
4312,1433,4.0
1139,1433,5.0
3103,1433,5.0
3243,1433,5.0
2561,1433,5.0
4225,1433,3.0
1798,1433,5.0
780,1433,5.0
2300,1433,5.0
1674,1433,3.0
3787,1433,5.0
2402,1433,4.0
708,1433,5.0
116,1433,5.0
3245,1433,4.0
4516,1433,5.0
1435,1433,5.0
2482,1433,2.0
1886,1433,5.0
744,1433,5.0
1820,1433,4.0
2139,1433,5.0
3175,1433,5.0
122,1433,4.0
2086,1433,5.0
1404,1433,5.0
324,1433,5.0
970,1433,4.0
4233,1433,1.0
2917,1433,4.0
1076,1433,5.0
2307,1433,5.0
755,1433,5.0
3159,1433,5.0
296,1433,5.0
2469,1433,5.0
3306,1433,5.0
1647,1433,4.0
2238,1433,5.0
4391,1433,5.0
1793,1433,4.0
1312,1434,5.0
4769,1434,4.0
2463,1434,5.0
347,1434,4.0
4470,1434,5.0
4529,1435,4.0
880,1435,5.0
3987,1435,3.0
1808,1435,5.0
1140,1435,4.0
4446,1435,4.0
1185,1435,4.0
3431,1435,5.0
4809,1435,3.0
428,1435,3.0
628,1435,3.0
4483,1435,4.0
2212,1435,5.0
2607,1435,5.0
2627,1435,5.0
667,1435,4.0
4648,1435,3.0
1742,1435,5.0
708,1435,4.0
3559,1435,5.0
896,1435,5.0
1948,1435,5.0
1218,1435,4.0
1771,1435,3.0
2013,1435,4.0
2739,1435,5.0
4161,1435,4.0
2866,1435,4.0
1821,1435,5.0
442,1435,4.0
1157,1435,4.0
677,1435,4.0
1437,1435,3.0
2224,1435,5.0
4459,1435,4.0
2259,1435,5.0
3098,1435,5.0
3670,1435,5.0
817,1435,4.0
2972,1435,5.0
289,1435,5.0
1441,1435,3.0
1550,1435,5.0
588,1435,5.0
912,1435,5.0
4810,1435,5.0
4811,1435,5.0
3667,1435,5.0
471,1435,5.0
2235,1435,4.0
1111,1435,4.0
3416,1435,5.0
4221,1435,4.0
2854,1435,5.0
601,1435,4.0
2792,1435,2.0
1609,1435,4.0
2318,1435,5.0
2395,1435,5.0
654,1435,4.0
995,1435,3.0
3863,1435,5.0
3927,1435,4.0
2726,1435,3.0
225,1436,5.0
957,1436,5.0
202,1436,4.0
3806,1436,3.0
1638,1436,4.0
4367,1436,5.0
1435,1436,5.0
2179,1436,4.0
2919,1436,3.0
816,1436,5.0
2193,1436,5.0
4493,1436,4.0
3350,1436,5.0
4737,1436,5.0
3538,1436,5.0
922,1436,5.0
425,1436,5.0
3636,1437,3.0
3005,1437,5.0
709,1437,5.0
3158,1437,5.0
139,1437,5.0
3206,1437,5.0
1183,1438,5.0
1283,1438,5.0
2368,1438,3.0
22,1438,4.0
4392,1438,4.0
1099,1438,5.0
4468,1438,5.0
3832,1438,4.0
805,1438,4.0
315,1438,2.0
3437,1438,5.0
3350,1438,2.0
3075,1438,1.0
3946,1438,4.0
3873,1439,1.0
150,1439,5.0
1148,1439,5.0
1816,1439,4.0
3858,1439,3.0
3702,1439,5.0
2359,1439,1.0
640,1439,2.0
2719,1439,3.0
3057,1439,5.0
3878,1439,1.0
2125,1439,4.0
651,1439,5.0
49,1439,4.0
2921,1439,3.0
4812,1440,5.0
2715,1440,5.0
3751,1440,5.0
2541,1440,4.0
2967,1440,5.0
2457,1440,5.0
187,1440,3.0
4033,1440,5.0
4558,1440,4.0
1103,1440,5.0
967,1440,5.0
2743,1440,5.0
1296,1440,5.0
4694,1440,5.0
449,1440,4.0
1074,1440,5.0
355,1440,4.0
3926,1440,5.0
1365,1440,5.0
4408,1441,4.0
3881,1441,5.0
313,1441,5.0
2607,1441,4.0
4320,1441,5.0
2310,1441,5.0
351,1442,5.0
208,1442,4.0
3461,1442,5.0
3427,1442,5.0
4284,1442,5.0
802,1442,3.0
1050,1442,5.0
2649,1442,5.0
2526,1442,5.0
940,1442,5.0
2016,1442,5.0
4134,1442,4.0
3675,1442,5.0
3830,1442,4.0
1363,1443,5.0
3132,1443,5.0
604,1443,5.0
2203,1443,5.0
1205,1443,2.0
2320,1443,5.0
2232,1443,2.0
358,1444,5.0
2926,1444,5.0
4813,1444,4.0
3791,1444,5.0
1566,1444,1.0
1367,1445,5.0
1798,1445,5.0
1471,1445,5.0
951,1445,5.0
48,1445,4.0
2275,1445,4.0
4047,1446,5.0
2578,1446,2.0
3402,1446,2.0
3176,1446,4.0
585,1446,3.0
2597,1446,3.0
3962,1446,3.0
2340,1447,5.0
2613,1447,3.0
276,1447,3.0
576,1447,4.0
682,1447,4.0
4267,1447,4.0
4331,1447,4.0
1973,1447,2.0
3767,1447,4.0
2023,1448,5.0
2480,1448,5.0
1930,1448,5.0
1472,1448,5.0
2035,1448,4.0
1461,1449,5.0
202,1449,5.0
3496,1449,4.0
2909,1449,4.0
1324,1449,5.0
1325,1449,5.0
2664,1449,5.0
758,1449,3.0
2496,1449,5.0
135,1449,5.0
3697,1449,5.0
475,1450,4.0
3574,1450,5.0
2116,1450,4.0
2173,1450,1.0
1864,1450,3.0
1215,1450,3.0
2174,1450,2.0
4722,1450,4.0
892,1450,3.0
4605,1450,4.0
2177,1450,3.0
2927,1450,3.0
2403,1450,5.0
2922,1450,4.0
1350,1450,4.0
899,1450,4.0
2256,1450,4.0
1156,1450,5.0
2183,1450,4.0
4174,1450,3.0
3861,1450,3.0
1606,1450,4.0
391,1450,5.0
2718,1450,4.0
4132,1450,5.0
397,1450,4.0
1619,1450,5.0
642,1450,3.0
584,1450,4.0
4183,1450,3.0
4102,1450,5.0
586,1450,4.0
826,1450,2.0
402,1450,5.0
1028,1450,4.0
83,1450,4.0
453,1450,3.0
1231,1450,5.0
2894,1450,3.0
299,1450,4.0
4720,1450,4.0
1993,1450,4.0
2602,1450,4.0
3350,1450,2.0
364,1450,4.0
3922,1450,3.0
494,1450,2.0
598,1450,4.0
4804,1450,2.0
4407,1450,5.0
4514,1450,3.0
1560,1450,3.0
1732,1450,3.0
1090,1451,5.0
1062,1451,4.0
4485,1451,3.0
3900,1451,3.0
1140,1451,4.0
369,1451,4.0
4446,1451,5.0
1250,1451,3.0
476,1451,3.0
885,1451,4.0
370,1451,3.0
767,1451,3.0
1910,1451,4.0
769,1451,3.0
253,1451,4.0
55,1451,4.0
254,1451,2.0
3519,1451,3.0
4725,1451,3.0
376,1451,5.0
4647,1451,4.0
1213,1451,4.0
659,1451,4.0
505,1451,4.0
776,1451,4.0
1526,1451,5.0
4297,1451,4.0
258,1451,3.0
779,1451,5.0
1215,1451,3.0
1634,1451,4.0
379,1451,3.0
478,1451,2.0
706,1451,4.0
565,1451,2.0
260,1451,4.0
479,1451,5.0
1705,1451,4.0
782,1451,5.0
261,1451,4.0
891,1451,4.0
1190,1451,5.0
785,1451,3.0
1191,1451,4.0
509,1451,2.0
2698,1451,5.0
2176,1451,4.0
3325,1451,5.0
667,1451,5.0
668,1451,5.0
4246,1451,5.0
2372,1451,3.0
3559,1451,3.0
3224,1451,5.0
263,1451,3.0
1534,1451,5.0
709,1451,5.0
4545,1451,5.0
571,1451,5.0
1709,1451,5.0
790,1451,5.0
265,1451,4.0
2583,1451,3.0
2612,1451,4.0
2584,1451,5.0
2628,1451,2.0
440,1451,4.0
2614,1451,4.0
2738,1451,5.0
385,1451,5.0
4754,1451,3.0
2180,1451,4.0
3617,1451,2.0
634,1451,5.0
279,1451,5.0
900,1451,5.0
1156,1451,5.0
2893,1451,4.0
575,1451,4.0
636,1451,3.0
4802,1451,3.0
220,1451,5.0
1069,1451,4.0
1105,1451,4.0
2186,1451,3.0
3911,1451,4.0
2223,1451,5.0
679,1451,3.0
1714,1451,5.0
1871,1451,3.0
527,1451,4.0
3779,1451,5.0
3780,1451,2.0
221,1451,4.0
4381,1451,4.0
641,1451,5.0
3143,1451,4.0
4264,1451,5.0
2589,1451,4.0
1322,1451,5.0
140,1451,3.0
2188,1451,2.0
1617,1451,4.0
2632,1451,5.0
444,1451,5.0
4030,1451,3.0
2569,1451,5.0
3624,1451,5.0
1229,1451,3.0
2364,1451,3.0
78,1451,4.0
2592,1451,3.0
2191,1451,5.0
396,1451,5.0
3625,1451,4.0
642,1451,5.0
3369,1451,5.0
1166,1451,5.0
1720,1451,4.0
398,1451,4.0
683,1451,5.0
717,1451,4.0
4101,1451,1.0
4183,1451,4.0
3347,1451,5.0
3532,1451,3.0
535,1451,4.0
79,1451,4.0
2721,1451,5.0
4266,1451,3.0
80,1451,5.0
4267,1451,5.0
1442,1451,4.0
451,1451,5.0
3267,1451,4.0
644,1451,5.0
909,1451,4.0
2123,1451,5.0
689,1451,4.0
4453,1451,5.0
4195,1451,4.0
3411,1451,3.0
588,1451,5.0
1328,1451,5.0
1725,1451,2.0
1556,1451,2.0
3251,1451,5.0
3536,1451,5.0
4314,1451,1.0
410,1451,5.0
3416,1451,4.0
1697,1451,5.0
301,1451,5.0
413,1451,5.0
135,1451,4.0
346,1451,5.0
85,1451,3.0
3350,1451,3.0
4016,1451,5.0
2415,1451,2.0
494,1451,4.0
2334,1451,4.0
596,1451,3.0
837,1451,5.0
598,1451,3.0
847,1451,2.0
3629,1451,5.0
2975,1451,4.0
3728,1451,3.0
3889,1451,5.0
4140,1451,5.0
1572,1451,5.0
4739,1451,4.0
850,1451,2.0
2130,1451,4.0
853,1451,5.0
4189,1451,2.0
496,1451,4.0
854,1451,3.0
2522,1451,5.0
602,1451,4.0
3666,1451,4.0
1986,1451,4.0
167,1451,4.0
554,1451,5.0
1340,1451,4.0
3388,1452,5.0
3965,1452,5.0
679,1452,5.0
1028,1452,5.0
241,1452,5.0
558,1453,4.0
3897,1453,4.0
3162,1453,5.0
2340,1453,5.0
1345,1453,3.0
3024,1453,3.0
368,1453,5.0
561,1453,4.0
252,1453,5.0
1186,1453,5.0
1295,1453,4.0
201,1453,5.0
2860,1453,4.0
255,1453,1.0
2832,1453,4.0
1187,1453,4.0
376,1453,4.0
507,1453,5.0
3154,1453,5.0
1811,1453,4.0
1215,1453,5.0
1633,1453,4.0
660,1453,4.0
565,1453,5.0
4115,1453,5.0
4044,1453,2.0
861,1453,4.0
1190,1453,4.0
2175,1453,4.0
433,1453,3.0
784,1453,4.0
785,1453,4.0
509,1453,5.0
4341,1453,5.0
1531,1453,4.0
568,1453,3.0
3904,1453,5.0
3816,1453,5.0
2177,1453,4.0
786,1453,5.0
3599,1453,5.0
4246,1453,4.0
3224,1453,5.0
4713,1453,2.0
709,1453,5.0
2272,1453,2.0
511,1453,2.0
1434,1453,5.0
2927,1453,3.0
791,1453,5.0
265,1453,4.0
1098,1453,5.0
216,1453,4.0
671,1453,5.0
2611,1453,4.0
2403,1453,3.0
1515,1453,5.0
2253,1453,5.0
2254,1453,5.0
3941,1453,4.0
386,1453,5.0
2615,1453,3.0
1745,1453,4.0
4524,1453,5.0
3818,1453,4.0
800,1453,5.0
1220,1453,4.0
4518,1453,5.0
2182,1453,4.0
899,1453,5.0
2586,1453,5.0
900,1453,5.0
218,1453,4.0
518,1453,5.0
3890,1453,5.0
677,1453,5.0
4162,1453,4.0
3175,1453,3.0
2184,1453,4.0
576,1453,4.0
2970,1453,3.0
1158,1453,4.0
4260,1453,5.0
2223,1453,5.0
951,1453,3.0
1871,1453,4.0
4486,1453,4.0
389,1453,5.0
1222,1453,4.0
1196,1453,4.0
1161,1453,1.0
73,1453,3.0
4381,1453,5.0
391,1453,5.0
392,1453,4.0
2822,1453,4.0
3019,1453,5.0
283,1453,5.0
4264,1453,1.0
76,1453,4.0
994,1453,5.0
3622,1453,4.0
12,1453,5.0
286,1453,5.0
2823,1453,5.0
4294,1453,4.0
1617,1453,4.0
2074,1453,5.0
4030,1453,4.0
2979,1453,3.0
2592,1453,5.0
288,1453,4.0
1202,1453,4.0
1619,1453,5.0
1355,1453,4.0
3297,1453,5.0
584,1453,5.0
3854,1453,5.0
585,1453,5.0
4181,1453,4.0
605,1453,5.0
1442,1453,5.0
3563,1453,5.0
1205,1453,4.0
292,1453,5.0
293,1453,5.0
3936,1453,5.0
587,1453,3.0
3303,1453,5.0
1423,1453,5.0
1028,1453,4.0
4460,1453,5.0
406,1453,4.0
83,1453,3.0
407,1453,4.0
3996,1453,5.0
3535,1453,5.0
1556,1453,2.0
3960,1453,5.0
3937,1453,5.0
2601,1453,3.0
3415,1453,5.0
2667,1453,3.0
1697,1453,5.0
302,1453,5.0
2841,1453,3.0
3232,1453,5.0
417,1453,4.0
1112,1453,5.0
2842,1453,5.0
4271,1453,5.0
2622,1453,5.0
2333,1453,5.0
1114,1453,2.0
3253,1453,5.0
4563,1453,5.0
420,1453,4.0
4273,1453,5.0
4737,1453,2.0
4187,1453,3.0
849,1453,4.0
4685,1453,5.0
2975,1453,5.0
3235,1453,3.0
457,1453,5.0
1115,1453,5.0
4739,1453,5.0
1558,1453,1.0
3669,1453,5.0
850,1453,5.0
2439,1453,5.0
4714,1453,4.0
2130,1453,3.0
1234,1453,5.0
357,1453,4.0
602,1453,2.0
1732,1453,5.0
2240,1453,1.0
2131,1453,5.0
4462,1453,5.0
857,1453,4.0
858,1453,5.0
558,1454,4.0
2340,1454,4.0
2895,1454,4.0
3894,1454,4.0
926,1454,3.0
476,1454,4.0
4547,1454,5.0
1211,1454,3.0
623,1454,5.0
3901,1454,5.0
779,1454,3.0
1214,1454,5.0
3806,1454,4.0
663,1454,5.0
261,1454,5.0
1191,1454,5.0
2176,1454,3.0
1531,1454,4.0
568,1454,4.0
2608,1454,5.0
4367,1454,4.0
2373,1454,4.0
3559,1454,5.0
3224,1454,4.0
741,1454,3.0
976,1454,4.0
2927,1454,4.0
207,1454,5.0
790,1454,5.0
4171,1454,5.0
1152,1454,5.0
793,1454,4.0
4650,1454,4.0
268,1454,4.0
2253,1454,5.0
2922,1454,4.0
3617,1454,2.0
800,1454,4.0
675,1454,5.0
4256,1454,3.0
4162,1454,5.0
1569,1454,4.0
806,1454,5.0
3404,1454,3.0
220,1454,5.0
1050,1454,5.0
1158,1454,3.0
3464,1454,4.0
3406,1454,5.0
1545,1454,4.0
283,1454,5.0
286,1454,4.0
2823,1454,5.0
2188,1454,5.0
2590,1454,3.0
2632,1454,5.0
1439,1454,4.0
4176,1454,4.0
31,1454,4.0
4065,1454,5.0
396,1454,5.0
817,1454,5.0
3297,1454,5.0
683,1454,5.0
3267,1454,4.0
643,1454,5.0
827,1454,5.0
589,1454,5.0
591,1454,4.0
3667,1454,5.0
3628,1454,5.0
3251,1454,5.0
2600,1454,5.0
297,1454,5.0
410,1454,4.0
4814,1454,5.0
1233,1454,5.0
4815,1454,5.0
3921,1454,5.0
597,1454,4.0
851,1454,5.0
2522,1454,3.0
858,1454,4.0
1598,1455,4.0
2776,1455,4.0
655,1455,4.0
1733,1455,4.0
4716,1455,4.0
2895,1455,4.0
1062,1455,5.0
560,1455,5.0
3518,1455,5.0
3171,1455,5.0
4352,1455,5.0
4353,1455,5.0
1520,1455,5.0
52,1455,5.0
2780,1455,5.0
4712,1455,5.0
768,1455,5.0
769,1455,5.0
623,1455,2.0
2420,1455,5.0
3841,1455,5.0
1523,1455,5.0
3947,1455,5.0
374,1455,5.0
2626,1455,5.0
1187,1455,4.0
3660,1455,4.0
1213,1455,4.0
3354,1455,5.0
3340,1455,5.0
1527,1455,4.0
628,1455,5.0
2367,1455,5.0
1633,1455,4.0
4000,1455,5.0
2550,1455,4.0
4244,1455,5.0
660,1455,5.0
478,1455,5.0
4115,1455,5.0
3027,1455,5.0
21,1455,5.0
4816,1455,5.0
3524,1455,4.0
4722,1455,4.0
861,1455,4.0
2576,1455,4.0
665,1455,5.0
1191,1455,5.0
509,1455,4.0
568,1455,5.0
61,1455,4.0
667,1455,4.0
3400,1455,5.0
2068,1455,4.0
2069,1455,5.0
709,1455,5.0
264,1455,5.0
151,1455,5.0
2579,1455,4.0
1434,1455,5.0
438,1455,3.0
65,1455,5.0
896,1455,5.0
2071,1455,5.0
1360,1455,4.0
1241,1455,5.0
2820,1455,5.0
1218,1455,5.0
208,1455,5.0
791,1455,4.0
2458,1455,5.0
265,1455,4.0
216,1455,5.0
2948,1455,5.0
2611,1455,4.0
1152,1455,1.0
266,1455,5.0
2612,1455,4.0
1401,1455,5.0
4569,1455,4.0
2403,1455,5.0
1515,1455,4.0
2662,1455,4.0
4326,1455,4.0
3649,1455,5.0
4817,1455,5.0
2629,1455,5.0
386,1455,5.0
1350,1455,5.0
797,1455,5.0
3965,1455,5.0
3818,1455,5.0
482,1455,4.0
574,1455,4.0
3584,1455,4.0
278,1455,4.0
900,1455,5.0
635,1455,4.0
1541,1455,3.0
521,1455,5.0
2821,1455,5.0
575,1455,5.0
1050,1455,5.0
352,1455,5.0
3201,1455,4.0
2223,1455,4.0
679,1455,5.0
1785,1455,5.0
1871,1455,5.0
389,1455,2.0
680,1455,5.0
3790,1455,5.0
528,1455,5.0
73,1455,3.0
281,1455,4.0
3265,1455,4.0
3405,1455,4.0
391,1455,5.0
811,1455,5.0
283,1455,5.0
1225,1455,4.0
76,1455,5.0
3989,1455,5.0
1197,1455,5.0
1625,1455,4.0
483,1455,5.0
4783,1455,5.0
1106,1455,4.0
3465,1455,4.0
2632,1455,5.0
444,1455,2.0
287,1455,5.0
395,1455,5.0
3868,1455,3.0
1352,1455,4.0
4177,1455,5.0
1107,1455,5.0
2191,1455,4.0
4727,1455,5.0
1204,1455,4.0
484,1455,5.0
1355,1455,4.0
3854,1455,5.0
585,1455,4.0
2122,1455,4.0
3036,1455,5.0
4101,1455,5.0
362,1455,5.0
4554,1455,3.0
4183,1455,4.0
2633,1455,3.0
1548,1455,4.0
684,1455,3.0
3532,1455,5.0
2619,1455,5.0
2634,1455,5.0
971,1455,5.0
1549,1455,5.0
1550,1455,5.0
3563,1455,4.0
3267,1455,5.0
292,1455,5.0
538,1455,4.0
3442,1455,5.0
1169,1455,4.0
3410,1455,5.0
223,1455,5.0
1207,1455,4.0
403,1455,2.0
1028,1455,5.0
82,1455,4.0
2435,1455,5.0
1725,1455,5.0
589,1455,5.0
3314,1455,5.0
828,1455,4.0
407,1455,5.0
590,1455,3.0
943,1455,5.0
3667,1455,4.0
3937,1455,5.0
3883,1455,5.0
3536,1455,5.0
297,1455,5.0
593,1455,5.0
410,1455,5.0
1111,1455,4.0
691,1455,5.0
835,1455,5.0
4137,1455,4.0
649,1455,3.0
494,1455,5.0
2334,1455,5.0
4138,1455,3.0
596,1455,4.0
841,1455,5.0
597,1455,5.0
598,1455,4.0
1114,1455,5.0
241,1455,5.0
3767,1455,5.0
305,1455,5.0
2527,1455,5.0
848,1455,4.0
4803,1455,5.0
2128,1455,5.0
1115,1455,5.0
1572,1455,5.0
4084,1455,5.0
4739,1455,4.0
850,1455,5.0
459,1455,4.0
601,1455,5.0
4715,1455,5.0
2624,1455,5.0
2078,1455,5.0
856,1455,4.0
3666,1455,5.0
1181,1455,5.0
1235,1455,5.0
1236,1455,5.0
4190,1455,4.0
4729,1455,4.0
858,1455,4.0
2726,1455,5.0
2753,1455,5.0
1138,1456,5.0
1762,1456,5.0
499,1456,3.0
51,1456,5.0
251,1456,4.0
3387,1456,2.0
1211,1456,5.0
3332,1456,5.0
372,1456,4.0
374,1456,5.0
1213,1456,2.0
2833,1456,4.0
3610,1456,1.0
4304,1456,4.0
779,1456,5.0
478,1456,5.0
1705,1456,2.0
4768,1456,5.0
665,1456,5.0
2607,1456,2.0
64,1456,3.0
1434,1456,5.0
670,1456,4.0
208,1456,5.0
1867,1456,5.0
1349,1456,4.0
794,1456,4.0
4327,1456,5.0
4797,1456,5.0
4664,1456,4.0
1745,1456,3.0
4524,1456,2.0
4253,1456,3.0
1713,1456,4.0
2742,1456,3.0
3291,1456,3.0
810,1456,3.0
210,1456,5.0
2718,1456,5.0
1197,1456,5.0
2188,1456,4.0
3385,1456,2.0
1440,1456,3.0
2569,1456,1.0
3,1456,2.0
3193,1456,5.0
4742,1456,4.0
2431,1456,2.0
2748,1456,5.0
2192,1456,5.0
2193,1456,2.0
683,1456,5.0
3165,1456,4.0
